Date,SPX 1M 25DP Vol BVOL INDEX,SPX 1M 25DC Vol BVOL INDEX,SPX 1M 100 Vol BVOL INDEX,P/C Ratio,P/C Spread,P/ATM Ratio,P/ATM Spread,ATM/C Ratio,ATM/C Spread
6/11/2014,10.5712,7.5941,8.6449,1.39,2.98,1.22,1.93,1.14,1.05
6/12/2014,10.2689,7.2116,8.2848,1.42,3.06,1.24,1.98,1.15,1.07
6/13/2014,10.2857,7.1326,8.1749,1.44,3.15,1.26,2.11,1.15,1.04
6/16/2014,10.5802,7.3938,8.4506,1.43,3.19,1.25,2.13,1.14,1.06
6/17/2014,12.1162,8.2502,9.6215,1.47,3.87,1.26,2.49,1.17,1.37
6/18/2014,11.4668,7.8673,9.1425,1.46,3.6,1.25,2.32,1.16,1.28
6/19/2014,11.5148,7.7918,9.2005,1.48,3.72,1.25,2.31,1.18,1.41
6/20/2014,11.0241,7.7435,8.9511,1.42,3.28,1.23,2.07,1.16,1.21
6/23/2014,11.6384,7.8427,9.2022,1.48,3.8,1.26,2.44,1.17,1.36
6/24/2014,10.9622,7.6098,8.755,1.44,3.35,1.25,2.21,1.15,1.15
6/25/2014,10.4017,7.4141,8.4382,1.4,2.99,1.23,1.96,1.14,1.02
6/26/2014,9.91,7.0737,7.9937,1.4,2.84,1.24,1.92,1.13,0.92
6/27/2014,11.1014,7.8064,8.9792,1.42,3.3,1.24,2.12,1.15,1.17
6/30/2014,12.3377,8.3831,9.9094,1.47,3.95,1.25,2.43,1.18,1.53
7/1/2014,11.7456,7.8614,9.3147,1.49,3.88,1.26,2.43,1.18,1.45
7/2/2014,12.7982,8.5657,10.165,1.49,4.23,1.26,2.63,1.19,1.6
7/3/2014,12.1954,7.9963,9.5977,1.53,4.2,1.27,2.6,1.2,1.6
7/7/2014,11.7529,7.8439,9.2503,1.5,3.91,1.27,2.5,1.18,1.41
7/8/2014,12.2117,8.1004,9.621,1.51,4.11,1.27,2.59,1.19,1.52
7/9/2014,11.5123,7.6249,9.0062,1.51,3.89,1.28,2.51,1.18,1.38
7/10/2014,15.3989,9.8028,11.9371,1.57,5.6,1.29,3.46,1.22,2.13
7/11/2014,12.2096,7.7687,9.3659,1.57,4.44,1.3,2.84,1.21,1.6
7/14/2014,12.8742,8.3348,10.0199,1.54,4.54,1.28,2.85,1.2,1.69
7/15/2014,12.2563,8.1859,9.5627,1.5,4.07,1.28,2.69,1.17,1.38
7/16/2014,11.9959,8.1526,9.5422,1.47,3.84,1.26,2.45,1.17,1.39
7/17/2014,12.0031,8.1733,9.5678,1.47,3.83,1.25,2.44,1.17,1.39
7/18/2014,12.7289,8.4948,10.0608,1.5,4.23,1.27,2.67,1.18,1.57
7/21/2014,12.783,8.5772,10.0906,1.49,4.21,1.27,2.69,1.18,1.51
7/22/2014,13.466,9.0919,10.72,1.48,4.37,1.26,2.75,1.18,1.63
7/23/2014,13.49,9.205,10.7774,1.47,4.29,1.25,2.71,1.17,1.57
7/24/2014,17.7255,11.9178,14.1839,1.49,5.81,1.25,3.54,1.19,2.27
7/25/2014,17.5475,11.6959,13.9889,1.5,5.85,1.25,3.56,1.2,2.29
7/28/2014,15.4214,10.3063,12.2563,1.5,5.12,1.26,3.17,1.19,1.95
7/29/2014,17.4918,11.6891,13.957,1.5,5.8,1.25,3.53,1.19,2.27
7/30/2014,17.2496,11.505,13.8342,1.5,5.74,1.25,3.42,1.2,2.33
7/31/2014,17.6559,12.1304,14.3889,1.46,5.53,1.23,3.27,1.19,2.26
8/1/2014,16.5382,11.0953,13.233,1.49,5.44,1.25,3.31,1.19,2.14
8/4/2014,15.4567,10.429,12.4112,1.48,5.03,1.25,3.05,1.19,1.98
8/5/2014,15.1941,10.443,12.3607,1.45,4.75,1.23,2.83,1.18,1.92
8/6/2014,13.6666,9.3617,11.0555,1.46,4.3,1.24,2.61,1.18,1.69
8/7/2014,13.0136,8.6943,10.329,1.5,4.32,1.26,2.68,1.19,1.63
8/8/2014,13.7366,8.8424,10.6841,1.55,4.89,1.29,3.05,1.21,1.84
8/11/2014,12.5107,8.0083,9.6264,1.56,4.5,1.3,2.88,1.2,1.62
8/12/2014,12.0908,8.0625,9.5518,1.5,4.03,1.27,2.54,1.18,1.49
8/13/2014,11.9689,8.0985,9.4779,1.48,3.87,1.26,2.49,1.17,1.38
8/14/2014,11.7159,8.1403,9.3944,1.44,3.58,1.25,2.32,1.15,1.25
8/15/2014,11.6659,8.0637,9.3568,1.45,3.6,1.25,2.31,1.16,1.29
8/18/2014,11.4731,8.1706,9.3317,1.4,3.3,1.23,2.14,1.14,1.16
8/19/2014,11.5167,8.2908,9.4112,1.39,3.23,1.22,2.11,1.14,1.12
8/20/2014,11.5813,8.2148,9.4265,1.41,3.37,1.23,2.15,1.15,1.21
8/21/2014,11.6095,8.391,9.5841,1.38,3.22,1.21,2.03,1.14,1.19
8/22/2014,11.7161,8.0794,9.414,1.45,3.64,1.24,2.3,1.17,1.33
8/25/2014,12.0805,8.4548,9.7855,1.43,3.63,1.23,2.3,1.16,1.33
8/26/2014,12.2202,8.5976,9.965,1.42,3.62,1.23,2.26,1.16,1.37
8/27/2014,12.7736,8.7563,10.2824,1.46,4.02,1.24,2.49,1.17,1.53
8/28/2014,12.1184,7.756,9.3424,1.56,4.36,1.3,2.78,1.2,1.59
8/29/2014,12.5305,8.2859,9.7945,1.51,4.24,1.28,2.74,1.18,1.51
9/2/2014,13.6232,9.0367,10.6713,1.51,4.59,1.28,2.95,1.18,1.63
9/3/2014,13.2767,8.6341,10.3187,1.54,4.64,1.29,2.96,1.2,1.68
9/4/2014,13.0362,8.4544,10.1283,1.54,4.58,1.29,2.91,1.2,1.67
9/5/2014,13.9161,9.0466,10.9071,1.54,4.87,1.28,3.01,1.21,1.86
9/8/2014,14.7333,9.7397,11.6422,1.51,4.99,1.27,3.09,1.2,1.9
9/9/2014,13.1951,8.8516,10.4663,1.49,4.34,1.26,2.73,1.18,1.61
9/10/2014,12.4543,8.5818,9.9929,1.45,3.87,1.25,2.46,1.16,1.41
9/11/2014,11.7128,8.1459,9.4097,1.44,3.57,1.24,2.3,1.16,1.26
9/12/2014,11.8348,7.7505,9.2207,1.53,4.08,1.28,2.61,1.19,1.47
9/15/2014,13.77,9.1049,10.9289,1.51,4.67,1.26,2.84,1.2,1.82
9/16/2014,15.1527,9.8874,12.0161,1.53,5.27,1.26,3.14,1.22,2.13
9/17/2014,13.5072,8.9485,10.7265,1.51,4.56,1.26,2.78,1.2,1.78
9/18/2014,16.3641,11.2517,13.3561,1.45,5.11,1.23,3.01,1.19,2.1
9/19/2014,15.3583,9.939,12.1589,1.55,5.42,1.26,3.2,1.22,2.22
9/22/2014,16.407,10.6317,13.0055,1.54,5.78,1.26,3.4,1.22,2.37
9/23/2014,17.191,11.115,13.6582,1.55,6.08,1.26,3.53,1.23,2.54
9/24/2014,17.7061,12.5276,14.7884,1.41,5.18,1.2,2.92,1.18,2.26
9/25/2014,17.0103,11.6836,14.0144,1.46,5.33,1.21,3,1.2,2.33
9/26/2014,15.5119,10.6145,12.7124,1.46,4.9,1.22,2.8,1.2,2.1
9/29/2014,16.1867,11.0278,13.2167,1.47,5.16,1.22,2.97,1.2,2.19
9/30/2014,18.6936,12.6807,15.2688,1.47,6.01,1.22,3.42,1.2,2.59
10/1/2014,16.1446,10.7902,13.047,1.5,5.35,1.24,3.1,1.21,2.26
10/2/2014,20.5352,13.7503,16.6171,1.49,6.78,1.24,3.92,1.21,2.87
10/3/2014,22.9076,15.3079,18.5873,1.5,7.6,1.23,4.32,1.21,3.28
10/6/2014,25.6703,17.5025,21.0832,1.47,8.17,1.22,4.59,1.2,3.58
10/7/2014,24.4344,16.7263,20.0125,1.46,7.71,1.22,4.42,1.2,3.29
10/8/2014,25.8655,17.6187,21.1403,1.47,8.25,1.22,4.73,1.2,3.52
10/9/2014,26.0531,17.0999,20.9782,1.52,8.95,1.24,5.07,1.23,3.88
10/10/2014,22.8074,14.7387,18.1125,1.55,8.07,1.26,4.69,1.23,3.37
10/13/2014,20.1372,13.1928,16.0353,1.53,6.94,1.26,4.1,1.22,2.84
10/14/2014,17.4534,11.5955,13.7979,1.51,5.86,1.26,3.66,1.19,2.2
10/15/2014,19.0214,13.4088,15.7123,1.42,5.61,1.21,3.31,1.17,2.3
10/16/2014,17.7471,12.0054,14.265,1.48,5.74,1.24,3.48,1.19,2.26
10/17/2014,17.1554,11.8105,13.9157,1.45,5.34,1.23,3.24,1.18,2.11
10/20/2014,17.1006,11.8439,13.9052,1.44,5.26,1.23,3.2,1.17,2.06
10/21/2014,15.2358,10.3664,12.2112,1.47,4.87,1.25,3.02,1.18,1.84
10/22/2014,15.6337,10.4839,12.3307,1.49,5.15,1.27,3.3,1.18,1.85
10/23/2014,15.2064,10.601,12.293,1.43,4.61,1.24,2.91,1.16,1.69
10/24/2014,14.6528,10.4161,11.9233,1.41,4.24,1.23,2.73,1.14,1.51
10/27/2014,15.1201,11.0325,12.4954,1.37,4.09,1.21,2.62,1.13,1.46
10/28/2014,15.751,10.7175,12.5652,1.47,5.03,1.25,3.19,1.17,1.85
10/29/2014,14.6593,10.4428,11.8796,1.4,4.22,1.23,2.78,1.14,1.44
10/30/2014,14.1392,10.2606,11.6159,1.38,3.88,1.22,2.52,1.13,1.36
10/31/2014,12.9917,9.5406,10.7304,1.36,3.45,1.21,2.26,1.12,1.19
11/3/2014,12.6379,9.1937,10.3062,1.37,3.44,1.23,2.33,1.12,1.11
11/4/2014,12.51,9.3361,10.2928,1.34,3.17,1.22,2.22,1.1,0.96
11/5/2014,13.0932,9.3158,10.55,1.41,3.78,1.24,2.54,1.13,1.23
11/6/2014,13.603,9.4306,10.9337,1.44,4.17,1.24,2.67,1.16,1.5
11/7/2014,13.2307,9.3102,10.6481,1.42,3.92,1.24,2.58,1.14,1.34
11/10/2014,13.8814,9.7678,11.192,1.42,4.11,1.24,2.69,1.15,1.42
11/11/2014,13.28,9.9714,11.0888,1.33,3.31,1.2,2.19,1.11,1.12
11/12/2014,13.8791,9.9529,11.2579,1.39,3.93,1.23,2.62,1.13,1.31
11/13/2014,13.3117,9.2585,10.6195,1.44,4.05,1.25,2.69,1.15,1.36
11/14/2014,12.4143,8.6778,9.8859,1.43,3.74,1.26,2.53,1.14,1.21
11/17/2014,12.2366,8.4738,9.6655,1.44,3.76,1.27,2.57,1.14,1.19
11/18/2014,11.505,8.5877,9.6391,1.34,2.92,1.19,1.87,1.12,1.05
11/19/2014,11.9529,8.098,9.5259,1.48,3.85,1.25,2.43,1.18,1.43
11/20/2014,13.2882,9.4189,10.6815,1.41,3.87,1.24,2.61,1.13,1.26
11/21/2014,14.377,10.3102,11.7566,1.39,4.07,1.22,2.62,1.14,1.45
11/24/2014,13.3362,9.2629,10.6793,1.44,4.07,1.25,2.66,1.15,1.42
11/25/2014,12.7463,9.0044,10.3225,1.42,3.74,1.23,2.42,1.15,1.32
11/26/2014,12.9536,8.8714,10.2773,1.46,4.08,1.26,2.68,1.16,1.41
11/28/2014,12.176,8.4863,9.759,1.43,3.69,1.25,2.42,1.15,1.27
12/1/2014,14.548,10.1246,11.789,1.44,4.42,1.23,2.76,1.16,1.66
12/2/2014,15.3129,10.0495,12.037,1.52,5.26,1.27,3.28,1.2,1.99
12/3/2014,19.0077,13.0237,15.5484,1.46,5.98,1.22,3.46,1.19,2.52
12/4/2014,20.049,12.9917,15.8824,1.54,7.06,1.26,4.17,1.22,2.89
12/5/2014,22.6169,14.5633,17.9431,1.55,8.05,1.26,4.67,1.23,3.38
12/8/2014,21.1356,14.2581,17.1241,1.48,6.88,1.23,4.01,1.2,2.87
12/9/2014,23.8596,16.279,19.3978,1.47,7.58,1.23,4.46,1.19,3.12
12/10/2014,19.8183,13.5503,16.1138,1.46,6.27,1.23,3.7,1.19,2.56
12/11/2014,16.7996,11.5319,13.6269,1.46,5.27,1.23,3.17,1.18,2.1
12/12/2014,16.3172,11.2163,13.1525,1.45,5.1,1.24,3.16,1.17,1.94
12/15/2014,15.0348,10.7912,12.4462,1.39,4.24,1.21,2.59,1.15,1.66
12/16/2014,15.0982,10.2071,12.1624,1.48,4.89,1.24,2.94,1.19,1.96
12/17/2014,14.5527,10.3067,12.0492,1.41,4.25,1.21,2.5,1.17,1.74
12/18/2014,14.8876,10.1723,11.9813,1.46,4.72,1.24,2.91,1.18,1.81
12/19/2014,15.2187,10.4926,12.2876,1.45,4.73,1.24,2.93,1.17,1.8
12/22/2014,16.2846,10.6705,12.8967,1.53,5.61,1.26,3.39,1.21,2.23
12/23/2014,19.6572,12.6365,15.2293,1.56,7.02,1.29,4.43,1.21,2.59
12/24/2014,18.6611,11.3012,14.1058,1.65,7.36,1.32,4.56,1.25,2.8
12/26/2014,21.3487,13.4384,16.7483,1.59,7.91,1.27,4.6,1.25,3.31
12/29/2014,22.5202,14.5198,17.8685,1.55,8,1.26,4.65,1.23,3.35
12/30/2014,20.1924,13.5969,16.3562,1.49,6.6,1.23,3.84,1.2,2.76
12/31/2014,17.903,11.7102,14.2464,1.53,6.19,1.26,3.66,1.22,2.54
1/2/2015,19.0037,12.1375,14.9627,1.57,6.87,1.27,4.04,1.23,2.83
1/5/2015,20.6752,13.7107,16.5842,1.51,6.96,1.25,4.09,1.21,2.87
1/6/2015,21.5099,14.045,17.2083,1.53,7.46,1.25,4.3,1.23,3.16
1/7/2015,22.5254,15.1104,18.3098,1.49,7.42,1.23,4.22,1.21,3.2
1/8/2015,23.6837,16.0929,19.4879,1.47,7.59,1.22,4.2,1.21,3.4
1/9/2015,21.821,14.5679,17.6613,1.5,7.25,1.24,4.16,1.21,3.09
1/12/2015,20.6987,14.0993,16.8943,1.47,6.6,1.23,3.8,1.2,2.8
1/13/2015,19.4318,13.228,15.8158,1.47,6.2,1.23,3.62,1.2,2.59
1/14/2015,16.8308,11.3541,13.5088,1.48,5.48,1.25,3.32,1.19,2.15
1/15/2015,17.1011,11.5969,13.7849,1.47,5.5,1.24,3.32,1.19,2.19
1/16/2015,16.1002,11.1699,13.1276,1.44,4.93,1.23,2.97,1.18,1.96
1/20/2015,18.7008,13.0996,15.3552,1.43,5.6,1.22,3.35,1.17,2.26
1/21/2015,21.0785,14.6498,17.3331,1.44,6.43,1.22,3.75,1.18,2.68
1/22/2015,19.6893,13.4957,16.1075,1.46,6.19,1.22,3.58,1.19,2.61
1/23/2015,23.0372,15.7068,18.724,1.47,7.33,1.23,4.31,1.19,3.02
1/26/2015,20.366,13.49,16.3307,1.51,6.88,1.25,4.04,1.21,2.84
1/27/2015,17.8956,11.7931,14.1999,1.52,6.1,1.26,3.7,1.2,2.41
1/28/2015,18.4664,12.6186,14.9802,1.46,5.85,1.23,3.49,1.19,2.36
1/29/2015,17.5568,11.5547,13.8809,1.52,6,1.26,3.68,1.2,2.33
1/30/2015,18.8642,12.5853,15.0728,1.5,6.28,1.25,3.79,1.2,2.49
2/2/2015,19.4273,12.9541,15.5649,1.5,6.47,1.25,3.86,1.2,2.61
2/3/2015,17.6416,11.819,14.0301,1.49,5.82,1.26,3.61,1.19,2.21
2/4/2015,17.7029,11.8843,14.1794,1.49,5.82,1.25,3.52,1.19,2.3
2/5/2015,15.5406,10.4746,12.4044,1.48,5.07,1.25,3.14,1.18,1.93
2/6/2015,14.6403,10.1027,11.7812,1.45,4.54,1.24,2.86,1.17,1.68
2/9/2015,15.9542,10.6903,12.709,1.49,5.26,1.26,3.25,1.19,2.02
2/10/2015,15.7212,10.4918,12.5505,1.5,5.23,1.25,3.17,1.2,2.06
2/11/2015,15.1194,10.5584,12.3513,1.43,4.56,1.22,2.77,1.17,1.79
2/12/2015,14.3071,9.8776,11.5575,1.45,4.43,1.24,2.75,1.17,1.68
2/13/2015,14.3976,10.0222,11.6501,1.44,4.38,1.24,2.75,1.16,1.63
2/17/2015,13.479,9.4683,11.0947,1.42,4.01,1.21,2.38,1.17,1.63
2/18/2015,13.4614,9.4896,11.0174,1.42,3.97,1.22,2.44,1.16,1.53
2/19/2015,13.74,9.7102,11.2313,1.42,4.03,1.22,2.51,1.16,1.52
2/20/2015,13.6378,9.3206,10.968,1.46,4.32,1.24,2.67,1.18,1.65
2/23/2015,13.2175,8.9715,10.6068,1.47,4.25,1.25,2.61,1.18,1.64
2/24/2015,14.2575,9.7182,11.4641,1.47,4.54,1.24,2.79,1.18,1.75
2/25/2015,14.8724,9.8146,11.8376,1.52,5.06,1.26,3.03,1.21,2.02
2/26/2015,14.7419,9.696,11.7089,1.52,5.05,1.26,3.03,1.21,2.01
2/27/2015,16.5354,10.9842,13.3356,1.51,5.55,1.24,3.2,1.21,2.35
3/2/2015,15.9087,10.6803,12.8946,1.49,5.23,1.23,3.01,1.21,2.21
3/3/2015,17.4927,12.3459,14.6703,1.42,5.15,1.19,2.82,1.19,2.32
3/4/2015,17.9967,12.733,15.1122,1.41,5.26,1.19,2.88,1.19,2.38
3/5/2015,16.1783,11.4728,13.602,1.41,4.71,1.19,2.58,1.19,2.13
3/6/2015,16.7715,12.0671,14.254,1.39,4.7,1.18,2.52,1.18,2.19
3/9/2015,16.584,11.5238,13.772,1.44,5.06,1.2,2.81,1.2,2.25
3/10/2015,16.7381,11.8736,14.0477,1.41,4.86,1.19,2.69,1.18,2.17
3/11/2015,14.7251,10.0987,12.1333,1.46,4.63,1.21,2.59,1.2,2.03
3/12/2015,14.9632,10.1269,12.1943,1.48,4.84,1.23,2.77,1.2,2.07
3/13/2015,13.6903,9.1145,10.9467,1.5,4.58,1.25,2.74,1.2,1.83
3/16/2015,14.0125,9.2505,11.2292,1.51,4.76,1.25,2.78,1.21,1.98
3/17/2015,14.4397,9.7266,11.7466,1.48,4.71,1.23,2.69,1.21,2.02
3/18/2015,16.6396,11.4636,13.7726,1.45,5.18,1.21,2.87,1.2,2.31
3/19/2015,16.807,11.8037,14.0468,1.42,5,1.2,2.76,1.19,2.24
3/20/2015,16.5738,11.2155,13.6031,1.48,5.36,1.22,2.97,1.21,2.39
3/23/2015,15.6154,10.2172,12.5397,1.53,5.4,1.25,3.08,1.23,2.32
3/24/2015,17.1135,11.2346,13.8024,1.52,5.88,1.24,3.31,1.23,2.57
3/25/2015,16.5217,11.5253,13.8703,1.43,5,1.19,2.65,1.2,2.35
3/26/2015,16.2235,10.8761,13.3197,1.49,5.35,1.22,2.9,1.22,2.44
3/27/2015,16.1198,10.8662,13.2466,1.48,5.25,1.22,2.87,1.22,2.38
3/30/2015,16.1251,10.9126,13.2493,1.48,5.21,1.22,2.88,1.21,2.34
3/31/2015,15.1299,10.302,12.4846,1.47,4.83,1.21,2.65,1.21,2.18
4/1/2015,14.14,9.6122,11.5633,1.47,4.53,1.22,2.58,1.2,1.95
4/2/2015,13.4742,9.1453,10.932,1.47,4.33,1.23,2.54,1.2,1.79
4/6/2015,14.979,10.5743,12.462,1.42,4.4,1.2,2.52,1.18,1.89
4/7/2015,14.6956,10.2439,12.0678,1.43,4.45,1.22,2.63,1.18,1.82
4/8/2015,13.7442,9.6067,11.1744,1.43,4.14,1.23,2.57,1.16,1.57
4/9/2015,13.6163,9.4771,11.0429,1.44,4.14,1.23,2.57,1.17,1.57
4/10/2015,14.8587,10.3002,12.2406,1.44,4.56,1.21,2.62,1.19,1.94
4/13/2015,14.0796,9.3765,11.2336,1.5,4.7,1.25,2.85,1.2,1.86
4/14/2015,14.0941,9.5765,11.3987,1.47,4.52,1.24,2.7,1.19,1.82
4/15/2015,13.4547,8.9555,10.6955,1.5,4.5,1.26,2.76,1.19,1.74
4/16/2015,13.3119,9.044,10.6467,1.47,4.27,1.25,2.67,1.18,1.6
4/17/2015,12.878,8.9619,10.4571,1.44,3.92,1.23,2.42,1.17,1.5
4/20/2015,13.7357,9.7412,11.3689,1.41,3.99,1.21,2.37,1.17,1.63
4/21/2015,13.1356,9.2629,10.801,1.42,3.87,1.22,2.33,1.17,1.54
4/22/2015,14.0407,9.5127,11.2977,1.48,4.53,1.24,2.74,1.19,1.79
4/23/2015,15.7003,11.0412,12.9151,1.42,4.66,1.22,2.79,1.17,1.87
4/24/2015,13.8675,9.1853,10.9986,1.51,4.68,1.26,2.87,1.2,1.81
4/27/2015,13.9188,9.5034,11.179,1.46,4.42,1.25,2.74,1.18,1.68
4/28/2015,15.5761,10.8634,12.8399,1.43,4.71,1.21,2.74,1.18,1.98
4/29/2015,16.3344,11.2813,13.4528,1.45,5.05,1.21,2.88,1.19,2.17
4/30/2015,16.4019,11.2805,13.394,1.45,5.12,1.22,3.01,1.19,2.11
5/1/2015,13.9594,8.8855,10.8647,1.57,5.07,1.28,3.09,1.22,1.98
5/4/2015,14.6317,9.8467,11.7475,1.49,4.79,1.25,2.88,1.19,1.9
5/5/2015,15.1856,9.9903,12.0923,1.52,5.2,1.26,3.09,1.21,2.1
5/6/2015,14.8901,10.1147,12.098,1.47,4.78,1.23,2.79,1.2,1.98
5/7/2015,13.6228,9.1104,10.9361,1.5,4.51,1.25,2.69,1.2,1.83
5/8/2015,13.1085,8.6608,10.4442,1.51,4.45,1.26,2.66,1.21,1.78
5/11/2015,13.5238,8.9775,10.7266,1.51,4.55,1.26,2.8,1.19,1.75
5/12/2015,13.6363,9.1224,10.8495,1.49,4.51,1.26,2.79,1.19,1.73
5/13/2015,13.5824,9.2472,10.9591,1.47,4.34,1.24,2.62,1.19,1.71
5/14/2015,12.9315,8.8604,10.4692,1.46,4.07,1.24,2.46,1.18,1.61
5/15/2015,13.0709,9.0416,10.6348,1.45,4.03,1.23,2.44,1.18,1.59
5/18/2015,15.2169,10.3678,12.3872,1.47,4.85,1.23,2.83,1.19,2.02
5/19/2015,14.1256,9.2696,11.2033,1.52,4.86,1.26,2.92,1.21,1.93
5/20/2015,14.3717,9.4173,11.4002,1.53,4.95,1.26,2.97,1.21,1.98
5/21/2015,15.352,9.9395,12.1578,1.54,5.41,1.26,3.19,1.22,2.22
5/22/2015,15.0157,10.0133,12.1151,1.5,5,1.24,2.9,1.21,2.1
5/26/2015,15.3414,10.2571,12.3972,1.5,5.08,1.24,2.94,1.21,2.14
5/27/2015,14.4753,10.094,11.9077,1.43,4.38,1.22,2.57,1.18,1.81
5/28/2015,15.7635,11.1515,13.1989,1.41,4.61,1.19,2.56,1.18,2.05
5/29/2015,15.4537,10.6485,12.7534,1.45,4.81,1.21,2.7,1.2,2.1
6/1/2015,16.2869,11.5121,13.6483,1.41,4.77,1.19,2.64,1.19,2.14
6/2/2015,16.1586,10.8277,13.1434,1.49,5.33,1.23,3.02,1.21,2.32
6/3/2015,14.3561,9.9099,11.7819,1.45,4.45,1.22,2.57,1.19,1.87
6/4/2015,13.3751,9.5361,11.1617,1.4,3.84,1.2,2.21,1.17,1.63
6/5/2015,15.1981,9.9942,12.217,1.52,5.2,1.24,2.98,1.22,2.22
6/8/2015,16.6239,11.3628,13.6854,1.46,5.26,1.21,2.94,1.2,2.32
6/9/2015,15.958,10.9313,13.1042,1.46,5.03,1.22,2.85,1.2,2.17
6/10/2015,15.4759,10.6592,12.726,1.45,4.82,1.22,2.75,1.19,2.07
6/11/2015,14.1012,9.465,11.442,1.49,4.64,1.23,2.66,1.21,1.98
6/12/2015,15.509,9.6725,12.017,1.6,5.84,1.29,3.49,1.24,2.34
6/15/2015,13.556,9.0247,10.9275,1.5,4.53,1.24,2.63,1.21,1.9
6/16/2015,13.0702,8.568,10.4217,1.53,4.5,1.25,2.65,1.22,1.85
6/17/2015,14.2351,9.6687,11.6105,1.47,4.57,1.23,2.62,1.2,1.94
6/18/2015,15.323,10.0208,12.275,1.53,5.3,1.25,3.05,1.22,2.25
6/19/2015,15.2158,10.1544,12.3218,1.5,5.06,1.23,2.89,1.21,2.17
6/22/2015,20.6964,13.3867,16.6511,1.55,7.31,1.24,4.05,1.24,3.26
6/23/2015,20.27,12.6275,15.957,1.61,7.64,1.27,4.31,1.26,3.33
6/24/2015,17.4527,11.6966,14.2669,1.49,5.76,1.22,3.19,1.22,2.57
6/25/2015,18.8393,11.7671,14.9093,1.6,7.07,1.26,3.93,1.27,3.14
6/26/2015,18.9999,12.6927,15.5842,1.5,6.31,1.22,3.42,1.23,2.89
6/29/2015,17.5266,11.7643,14.3912,1.49,5.76,1.22,3.14,1.22,2.63
6/30/2015,21.0148,14.1276,17.3106,1.49,6.89,1.21,3.7,1.23,3.18
7/1/2015,21.209,13.9781,17.2609,1.52,7.23,1.23,3.95,1.23,3.28
7/2/2015,17.9926,12.0684,14.727,1.49,5.92,1.22,3.27,1.22,2.66
7/6/2015,14.9002,10.1182,12.1899,1.47,4.78,1.22,2.71,1.2,2.07
7/7/2015,14.3262,9.4033,11.4137,1.52,4.92,1.26,2.91,1.21,2.01
7/8/2015,14.5162,9.6767,11.6107,1.5,4.84,1.25,2.91,1.2,1.93
7/9/2015,12.7507,8.5168,10.1639,1.5,4.23,1.25,2.59,1.19,1.65
7/10/2015,12.5794,8.2169,9.8099,1.53,4.36,1.28,2.77,1.19,1.59
7/13/2015,13.1136,8.6055,10.1184,1.52,4.51,1.3,3,1.18,1.51
7/14/2015,12.8424,8.9352,10.4133,1.44,3.91,1.23,2.43,1.17,1.48
7/15/2015,12.6405,8.4838,10.0217,1.49,4.16,1.26,2.62,1.18,1.54
7/16/2015,13.5878,9.3265,10.9738,1.46,4.26,1.24,2.61,1.18,1.65
7/17/2015,14.9017,10.2549,12.2325,1.45,4.65,1.22,2.67,1.19,1.98
7/20/2015,16.6352,11.8735,13.9211,1.4,4.76,1.19,2.71,1.17,2.05
7/21/2015,14.0213,9.7708,11.5254,1.44,4.25,1.22,2.5,1.18,1.75
7/22/2015,13.216,8.6069,10.3492,1.54,4.61,1.28,2.87,1.2,1.74
7/23/2015,12.5858,8.4908,10.09,1.48,4.1,1.25,2.5,1.19,1.6
7/24/2015,12.2682,8.753,10.1898,1.4,3.52,1.2,2.08,1.16,1.44
7/27/2015,13.5147,9.0213,10.7686,1.5,4.49,1.26,2.75,1.19,1.75
7/28/2015,13.726,9.4257,11.1404,1.46,4.3,1.23,2.59,1.18,1.71
7/29/2015,13.0885,9.3469,10.8465,1.4,3.74,1.21,2.24,1.16,1.5
7/30/2015,14.9173,10.0467,12.0354,1.48,4.87,1.24,2.88,1.2,1.99
7/31/2015,14.5893,10.3061,11.9472,1.42,4.28,1.22,2.64,1.16,1.64
8/3/2015,12.9834,8.8716,10.5199,1.46,4.11,1.23,2.46,1.19,1.65
8/4/2015,14.7739,10.1356,12.0659,1.46,4.64,1.22,2.71,1.19,1.93
8/5/2015,15.1284,10.219,12.2707,1.48,4.91,1.23,2.86,1.2,2.05
8/6/2015,14.6169,10.266,12.177,1.42,4.35,1.2,2.44,1.19,1.91
8/7/2015,14.3716,9.5104,11.5154,1.51,4.86,1.25,2.86,1.21,2.01
8/10/2015,14.293,9.549,11.5309,1.5,4.74,1.24,2.76,1.21,1.98
8/11/2015,15.1022,10.0075,12.0919,1.51,5.09,1.25,3.01,1.21,2.08
8/12/2015,16.428,10.9013,13.2703,1.51,5.53,1.24,3.16,1.22,2.37
8/13/2015,20.3061,13.9195,16.7464,1.46,6.39,1.21,3.56,1.2,2.83
8/14/2015,28.398,18.5909,22.9434,1.53,9.81,1.24,5.45,1.23,4.35
8/17/2015,42.6462,25.5686,32.4936,1.67,17.08,1.31,10.15,1.27,6.93
8/18/2015,38.6027,25.5352,30.9971,1.51,13.07,1.25,7.61,1.21,5.46
8/19/2015,29.9792,20.4502,24.279,1.47,9.53,1.23,5.7,1.19,3.83
8/20/2015,27.3309,17.9927,22.042,1.52,9.34,1.24,5.29,1.23,4.05
8/21/2015,27.8845,17.7536,22.096,1.57,10.13,1.26,5.79,1.24,4.34
8/24/2015,29.0946,18.4585,23.0991,1.58,10.64,1.26,6,1.25,4.64
